host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
87966271,Ari,Urca,Entire home/apt,361,3,0,1,363
13056791,Sandro,Tijuca,Entire home/apt,999,30,0,1,365
110997793,Paula,Centro,Private room,90,2,0,4,179
25225206,Lídia,Santa Teresa,Private room,150,2,0,1,178
1883547,Cristiane,Centro,Private room,60,1,0,2,90
72724241,Maria,Santa Teresa,Private room,199,3,0,1,362
84565135,Francisca,Barra da Tijuca,Private room,398,1,0,1,364
35589433,Lenna,Centro,Entire home/apt,349,1,0,1,365
137910600,Beti,Barra da Tijuca,Private room,75,3,3,1,19
28338055,Fernando,Centro,Entire home/apt,109,2,6,2,41
201389063,Robson,Centro,Entire home/apt,150,3,0,1,365
153687218,Carlos,Jacarepaguá,Entire home/apt,210,2,0,1,365
18866532,Isa,Lagoa,Entire home/apt,2798,1,0,2,364
169349882,Roberto,Centro,Entire home/apt,252,5,0,1,365
12537963,Benedito,Flamengo,Entire home/apt,338,15,0,2,365
171140182,Sergio,Barra da Tijuca,Private room,601,2,1,1,65
191194229,Aloizio,Rio Comprido,Private room,49,1,2,1,365
11209609,Ieda Maria,Tijuca,Private room,71,2,10,2,260
179613262,Carmen,Tijuca,Private room,53,3,6,1,260
61163071,Diogo,Barra da Tijuca,Private room,826,3,0,4,365
81610321,Liza,Rio Comprido,Shared room,188,1,0,1,362
25803506,Sergio,Centro,Entire home/apt,282,5,0,1,89
14169759,Rafael,Centro,Entire home/apt,999,1,0,1,365
141422820,Marcia,Barra da Tijuca,Entire home/apt,293,1,20,1,132
9030850,Mariza,Gávea,Private room,79,1,14,2,362
50587733,Marcus Vinicius A,Gávea,Entire home/apt,195,2,2,2,346
4362431,Pauline And Rodrigo,Glória,Private room,563,1,0,4,365
64412606,Maria De Fátima Soares,Flamengo,Private room,49,1,13,3,353
12029822,Leopoldo,Copacabana,Private room,349,1,3,6,364
172050047,Patricia,Catete,Private room,150,1,0,1,180
81169886,Ester,Santa Teresa,Entire home/apt,680,2,0,2,364
84222399,Gilberto,Botafogo,Private room,500,1,0,1,364
155321612,Maria,Jacarepaguá,Private room,90,1,0,1,365
143220929,Candida,Barra da Tijuca,Private room,150,1,2,1,178
171775842,Rimobras,Flamengo,Private room,150,7,0,1,365
36744189,Monica,Botafogo,Entire home/apt,139,2,65,18,233
24882309,Clara,Flamengo,Entire home/apt,169,3,0,1,66
53957975,Jercilene,Botafogo,Private room,113,1,0,1,365
49205396,Jubemar,Jacarepaguá,Shared room,131,5,0,3,362
130938684,Adriana,Jacarepaguá,Private room,90,3,0,2,89
147191098,Jorge,Jacarepaguá,Private room,1198,1,0,30,365
14732797,Rosane,Botafogo,Entire home/apt,699,1,0,3,365
30583598,Wilmar,Jacarepaguá,Entire home/apt,3756,30,0,2,365
191730000,Ana,Barra da Tijuca,Entire home/apt,300,5,0,1,365
214853303,Mauricio,Barra da Tijuca,Private room,101,1,0,1,352
14732797,Rosane,Botafogo,Entire home/apt,699,1,0,3,365
4752369,Carol,Jacarepaguá,Entire home/apt,252,2,6,4,178
68741023,Marcelo,Barra da Tijuca,Shared room,601,1,0,1,365
69207695,Maria Rosane,Laranjeiras,Private room,49,7,0,3,365
6359444,Fabio,Barra da Tijuca,Entire home/apt,751,4,0,2,89
11389355,Leticia,Ipanema,Entire home/apt,548,5,0,6,70
4673534,Charlotte,Leblon,Entire home/apt,229,2,0,3,365
496656,Marcia  Longras,Botafogo,Private room,109,7,15,8,365
13804471,Vania,Botafogo,Private room,500,1,0,1,365
11671430,Cristina,Jacarepaguá,Entire home/apt,120,5,2,12,308
15280292,Marcus,Laranjeiras,Entire home/apt,500,1,0,1,365
186759579,Yves,Santa Teresa,Private room,71,2,0,1,90
82314544,Isis,Laranjeiras,Entire home/apt,601,1,0,1,365
39949775,Angela,Laranjeiras,Entire home/apt,109,1,1,1,172
3940780,Roberto,Leme,Entire home/apt,300,1,4,3,343
18146774,Marcelo,Ipanema,Private room,94,2,4,1,263
26707234,Gabriela,Gávea,Private room,131,1,0,1,79
150425725,Alexandre,Leblon,Private room,240,1,0,3,97
3982908,Ana,Santa Teresa,Private room,252,1,0,1,365
4774743,Claudio,Santa Teresa,Private room,556,2,16,3,365
12511542,Antonio,Leme,Entire home/apt,169,1,2,18,194
7987826,Alejandro,Santa Teresa,Private room,180,1,0,1,365
207362369,Renata,Copacabana,Private room,60,20,0,1,180
207178010,Giovana,Copacabana,Private room,222,2,0,1,90
24295309,Adriana,Santa Teresa,Private room,252,2,0,5,365
174834624,Anne,Botafogo,Entire home/apt,150,33,0,2,180
11397504,Guilherme,Botafogo,Entire home/apt,800,1,0,1,365
13580277,Marcio,Leblon,Entire home/apt,394,3,2,62,45
1982737,Diogo,Leblon,Entire home/apt,300,2,0,49,364
657280,Fernando,Santa Teresa,Entire home/apt,90,2,0,2,44
212141760,Juliane,Botafogo,Private room,41,90,0,1,323
4802327,Silvia,Copacabana,Entire home/apt,2629,7,0,4,365
8290528,Ana,Santa Teresa,Private room,98,1,2,3,179
103255619,Santo,Santa Teresa,Private room,368,1,0,1,364
178957355,Katia Helena,Centro,Shared room,60,1,0,1,87
81876389,Mario,Leblon,Entire home/apt,327,3,1,42,325
9989711,Paula,Copacabana,Entire home/apt,240,30,0,1,364
182971411,Rosane,Copacabana,Entire home/apt,131,2,3,2,212
15311839,Rose,Copacabana,Entire home/apt,601,1,0,4,363
70159544,Temporada Express,Leblon,Entire home/apt,533,3,0,31,296
81876389,Mario,Ipanema,Entire home/apt,304,2,5,42,318
183364075,Nina,Copacabana,Private room,101,1,0,1,360
77360561,Andy,Leblon,Entire home/apt,751,3,1,1,364
112276131,Naiara,Botafogo,Private room,109,1,1,3,364
81876389,Mario,Ipanema,Entire home/apt,113,3,2,42,347
38938614,Julio,Ipanema,Entire home/apt,488,3,0,17,168
21586886,Maria,Copacabana,Private room,180,1,1,2,360
38285826,Renata,Copacabana,Private room,45,10,4,5,273
81130764,Jorge,Copacabana,Private room,229,1,0,1,178
27211584,Ricardo,Copacabana,Entire home/apt,1348,3,0,1,17
343419,Marta,Copacabana,Private room,244,7,0,1,363
1422607,Leo&Archanjo,Ipanema,Entire home/apt,300,4,23,25,111
113997985,Home,Ipanema,Private room,150,3,0,5,152
122939623,Mariana,Ipanema,Entire home/apt,222,1,2,2,358
21329018,Iara,Ipanema,Entire home/apt,233,3,4,2,365
9540144,Kylza,Ipanema,Entire home/apt,169,2,32,1,289
14983440,PabloKaschner,Copacabana,Private room,150,1,0,5,364
95171350,Mariana,Copacabana,Entire home/apt,101,3,0,1,284
11109524,Marilene,Leme,Entire home/apt,139,3,40,4,127
80970683,Antonio,Ipanema,Entire home/apt,1127,1,0,4,364
6257417,Tania,Ipanema,Entire home/apt,376,3,24,1,357
48412786,Marlene,Ipanema,Entire home/apt,379,4,2,1,0
158195568,André,Ipanema,Entire home/apt,210,2,1,2,18
70159544,Temporada Express,Ipanema,Entire home/apt,747,3,0,31,129
16022284,Humberto,Copacabana,Private room,327,1,0,1,365
157037833,Luciano,Ipanema,Private room,192,2,2,1,104
122873200,Gustavo,Copacabana,Entire home/apt,150,2,9,1,25
12609392,Jaime,Ipanema,Private room,590,1,1,2,180
44627753,Alcinea,Copacabana,Entire home/apt,1499,1,6,4,165
36232768,Daniel,Ipanema,Entire home/apt,500,1,14,2,317
8462462,Isabel,Copacabana,Entire home/apt,729,90,7,11,90
90515557,André Lobarinhas,Ipanema,Entire home/apt,650,4,0,1,176
4307081,Nereu A,Ipanema,Entire home/apt,488,1,1,55,365
16848628,Flavia,Copacabana,Private room,162,5,1,1,90
14832963,Ana,Copacabana,Entire home/apt,259,3,7,5,18
66877715,Alan Mattos,Copacabana,Entire home/apt,192,3,0,43,19
148264126,Gina,Ipanema,Entire home/apt,488,2,0,1,358
149846548,Denise,Ipanema,Entire home/apt,800,2,2,6,357
241334,Andrea,Ipanema,Entire home/apt,999,1,1,8,356
23582467,Tatiana,Ipanema,Entire home/apt,1998,7,0,1,362
2903813,Lucia,Ipanema,Entire home/apt,394,4,3,3,63
55299498,Sérgio,Leblon,Entire home/apt,398,3,13,1,164
121079928,IpanemaForRent,Ipanema,Entire home/apt,312,3,0,37,365
12909867,Giovanni,Ipanema,Entire home/apt,300,2,0,35,360
23847033,Gustavo,Ipanema,Entire home/apt,1251,2,5,1,142
7497815,Rodrigo,Ipanema,Entire home/apt,297,4,0,1,122
4307081,Nereu A,Ipanema,Entire home/apt,376,1,1,55,365
50458137,Mariana,Ipanema,Entire home/apt,3249,7,0,54,365
12147072,Maria Manuela,Ipanema,Entire home/apt,406,3,6,2,347
26923274,Jose Inacio,Ipanema,Entire home/apt,222,3,3,1,361
41931292,Bruno,Ipanema,Entire home/apt,289,2,4,1,359
81876389,Mario,Ipanema,Entire home/apt,173,2,2,42,307
15671309,Camila,Ipanema,Entire home/apt,439,2,49,2,40
166192146,Carlos,Ipanema,Private room,252,5,0,1,0
21650390,Janine,Ipanema,Private room,124,2,1,5,161
59714670,Luiz,Leblon,Entire home/apt,1487,3,7,3,363
4535122,Mary,Copacabana,Private room,79,3,80,2,355
20407235,Isabela,Ipanema,Entire home/apt,297,1,12,2,104
69364905,Igor,Ipanema,Entire home/apt,1499,1,0,1,89
9049752,Simone,Ipanema,Entire home/apt,601,1,0,1,89
6355587,Paulo,Ipanema,Entire home/apt,1878,7,1,4,350
193947895,Mano,Ipanema,Private room,60,2,0,3,0
8674010,Jaime,Ipanema,Entire home/apt,270,1,66,2,275
3376172,Ricardo,Ipanema,Entire home/apt,259,2,109,2,333
179429984,Joaquim,Ipanema,Entire home/apt,139,1,2,1,340
27552928,Thais,Ipanema,Entire home/apt,571,1,7,3,289
76162985,Lilly,Ipanema,Private room,331,3,0,2,269
4014604,Leila,Ipanema,Private room,173,2,1,5,348
26227035,Giovana,Copacabana,Entire home/apt,11268,1,0,1,364
146043798,Vinícius,Ipanema,Entire home/apt,451,4,16,1,8
6422051,Cristina,Copacabana,Entire home/apt,180,3,2,14,288
110984932,Carolina Denise,Copacabana,Entire home/apt,556,5,0,1,180
48051813,Elizabeth,Ipanema,Entire home/apt,180,3,1,1,184
5977213,Pedro Henrique,Leblon,Entire home/apt,1300,5,3,2,365
16609149,Fabiana,Leblon,Entire home/apt,398,1,0,3,352
31275569,André,Copacabana,Entire home/apt,492,1,0,114,303
48961801,Paula,Ipanema,Entire home/apt,999,10,0,1,363
163468227,Marion,Copacabana,Entire home/apt,650,10,0,1,365
214757899,Nathaniel,Copacabana,Entire home/apt,274,1,0,1,284
82937083,Joao,Ipanema,Entire home/apt,421,5,5,2,68
4200460,Fabio,Ipanema,Entire home/apt,319,2,24,5,90
3969050,Anthony,Ipanema,Entire home/apt,451,2,8,2,203
54803992,Ronaldo,Ipanema,Entire home/apt,188,1,43,1,209
46082356,Patrícia,Copacabana,Entire home/apt,90,5,23,4,257
1982737,Diogo,Ipanema,Entire home/apt,413,2,0,49,153
131777887,Maurício,Ipanema,Entire home/apt,481,1,56,1,210
59013736,Marcio,Ipanema,Entire home/apt,601,3,4,17,207
44940240,Daniel,Leme,Shared room,71,2,0,10,365
1809627,Angelica And Bob,Ipanema,Entire home/apt,500,4,2,7,83
8566842,Eliana,Ipanema,Entire home/apt,1198,7,4,1,358
4873555,Pedro,Ipanema,Entire home/apt,6761,5,0,13,364
44647415,Roberta & Mauro,Copacabana,Entire home/apt,199,3,76,2,130
170220939,Marcelo,Leme,Entire home/apt,379,3,1,2,130
67772371,Fabio,Copacabana,Entire home/apt,252,2,36,9,285
12645092,Gilcélia,Leme,Entire home/apt,94,1,49,2,350
126655152,Maria Aparecida,Copacabana,Entire home/apt,225,2,5,1,143
11070008,Joana & Amanda,Copacabana,Entire home/apt,188,4,2,13,364
10507162,Mauricio,Ipanema,Entire home/apt,349,5,2,7,352
532498,Luis,Ipanema,Entire home/apt,500,2,2,29,89
11747991,Glycerio Do Espirito Santo,Copacabana,Entire home/apt,436,3,0,1,348
13291724,Luiz,Copacabana,Entire home/apt,451,3,0,1,358
66039372,Vitor & Carlos,Copacabana,Entire home/apt,199,2,0,21,301
74463624,Mozart,Copacabana,Entire home/apt,729,3,27,36,38
1771300,Jump In Bed,Copacabana,Private room,131,2,2,14,364
1429181,Samuel,Copacabana,Entire home/apt,165,4,4,10,365
1429181,Samuel,Copacabana,Entire home/apt,300,3,0,10,178
11782291,Lucas,Copacabana,Entire home/apt,252,1,0,10,356
171332703,Felipe,Copacabana,Private room,109,1,0,3,340
115783339,Helena,Copacabana,Entire home/apt,222,4,8,6,323
532498,Luis,Ipanema,Entire home/apt,451,2,0,29,364
30721359,I Live Global,Copacabana,Entire home/apt,751,3,2,24,360
2112725,Monica,Copacabana,Private room,101,2,15,4,61
67482645,Celia,Ipanema,Entire home/apt,207,5,28,2,157
111792006,Flávio E Laura,Ipanema,Entire home/apt,349,2,12,1,153
2803261,Monica,Copacabana,Entire home/apt,372,2,37,2,284
53473426,Armando,Ipanema,Entire home/apt,349,3,13,1,350
43018466,Isabella,Copacabana,Private room,94,1,113,1,318
1030316,Elizabeth,Copacabana,Private room,109,2,29,4,362
17283004,Denise,Copacabana,Entire home/apt,548,6,1,6,323
105226518,Rio World Luxury,Copacabana,Entire home/apt,417,3,0,18,364
186944923,Irma,Copacabana,Entire home/apt,180,3,2,1,326
9365676,Ane & Sergio,Copacabana,Entire home/apt,177,5,68,5,110
86143480,Jô,Copacabana,Entire home/apt,199,2,20,2,267
11070008,Joana & Amanda,Copacabana,Entire home/apt,131,3,13,13,361
6786750,Matteo,Copacabana,Entire home/apt,300,4,0,15,341
11770248,Hyan,Copacabana,Private room,199,1,0,2,365
5060612,Gabriel,Copacabana,Entire home/apt,252,3,0,6,92
7507296,Henrique Cito,Copacabana,Entire home/apt,259,2,80,1,169
145958477,Samantha,Copacabana,Entire home/apt,199,1,0,4,269
13580277,Marcio,Copacabana,Entire home/apt,417,3,1,62,131
81876389,Mario,Copacabana,Entire home/apt,75,2,0,42,287
4907639,João Felipe,Copacabana,Private room,1900,1,1,2,365
167532026,Conceição,Copacabana,Private room,428,7,1,1,179
14011282,Ro,Copacabana,Entire home/apt,300,2,0,1,363
13580277,Marcio,Copacabana,Entire home/apt,496,3,0,62,201
31275569,André,Copacabana,Entire home/apt,1100,3,1,114,112
4652415,Tania,Copacabana,Entire home/apt,150,5,8,2,133
17510371,Jose,Copacabana,Private room,162,7,0,2,90
2074216,Ana,Lagoa,Entire home/apt,526,7,6,1,0
7248384,Marianna,Botafogo,Private room,222,5,7,1,0
13580277,Marcio,Copacabana,Entire home/apt,177,3,9,62,132
87483411,Renata,Copacabana,Entire home/apt,398,4,0,4,365
22776422,Marli,Copacabana,Entire home/apt,150,30,0,1,365
12606048,Luiz,Leblon,Entire home/apt,1701,7,0,1,0
12904813,Luis Felipe,Méier,Entire home/apt,488,15,0,1,0
12968725,David,Tijuca,Entire home/apt,3380,1,0,1,0
11728226,Fernando,Andaraí,Entire home/apt,1998,15,0,1,0
11909464,Juliana,Leblon,Entire home/apt,1100,1,4,1,0
104560941,Grace,Copacabana,Entire home/apt,199,6,1,1,357
113502824,Suely,Copacabana,Shared room,64,7,0,2,349
14057280,Andrea,Gávea,Entire home/apt,7512,1,0,1,0
25130982,Caio,Flamengo,Private room,199,1,0,1,0
43439590,Lethycia,Ipanema,Entire home/apt,999,10,1,1,0
11395154,Fernanda,Santa Teresa,Entire home/apt,180,1,4,1,0
36128037,Thiago,Copacabana,Entire home/apt,500,1,0,1,0
44530218,Jessica,Copacabana,Shared room,41,3,0,1,0
1402255,Rodrigo,Ipanema,Entire home/apt,199,6,0,1,0
16188422,Vinicius,Barra da Tijuca,Entire home/apt,188,1,0,1,0
46169378,Christiano,Botafogo,Entire home/apt,282,3,0,1,0
46503300,Pablo,Ipanema,Entire home/apt,500,1,0,1,0
2546649,Filipe,Gávea,Entire home/apt,244,15,0,1,0
50541195,Elias,Jacarepaguá,Entire home/apt,2254,1,0,1,0
52400165,Marcio,Bangu,Entire home/apt,3756,20,0,1,0
51229749,Carlos,Recreio dos Bandeirantes,Entire home/apt,691,2,0,1,0
9452246,Freddie,Copacabana,Private room,101,1,0,1,0
57145950,Avner,Vila Isabel,Private room,120,2,0,2,0
55906450,Flora,Santa Teresa,Entire home/apt,849,1,0,2,0
59704109,Alexandre,Guaratiba,Entire home/apt,999,1,0,2,0
55677928,Lucia,Centro,Entire home/apt,436,1,0,1,0
60506903,Jiselly,Copacabana,Entire home/apt,5998,1,0,1,0
7545649,Luiz,Barra da Tijuca,Entire home/apt,1878,1,0,1,0
56253870,Caroline,Copacabana,Entire home/apt,714,1,0,2,0
62093945,Paulo Roberto,Itanhangá,Private room,150,1,0,2,0
18934227,Claudio,Recreio dos Bandeirantes,Entire home/apt,849,5,0,1,0
30037552,Sergio,Barra da Tijuca,Entire home/apt,1799,7,0,1,0
65666556,Maria De Fatima,Flamengo,Entire home/apt,252,5,0,1,0
66391841,Gerson,Vargem Grande,Entire home/apt,1600,1,0,1,0
62765449,Elisabeth,Leme,Private room,349,3,0,2,0
60279372,Laura,Barra da Tijuca,Entire home/apt,774,10,0,1,0
60342635,Walber,Vila da Penha,Entire home/apt,1100,1,0,1,0
39551815,Diego,Engenho Novo,Entire home/apt,240,20,0,1,0
61096315,Alexandre,Barra da Tijuca,Entire home/apt,2501,1,0,1,0
59011076,Ana Carla,Jacarepaguá,Entire home/apt,1191,6,0,1,0
52801561,Raphael,Barra da Tijuca,Entire home/apt,800,7,0,1,0
59704109,Alexandre,Recreio dos Bandeirantes,Entire home/apt,751,4,1,2,0
69992988,Monique,Jacarepaguá,Entire home/apt,901,10,0,1,0
326718,Rita,Portuguesa,Entire home/apt,800,5,0,1,0
70961468,Bruno,Taquara,Entire home/apt,398,1,2,1,0
71263120,Leonardo,Freguesia (Jacarepaguá),Private room,601,10,0,2,0
73045689,Fabricia,Barra da Tijuca,Entire home/apt,398,5,0,1,0
72375982,Solange,Recreio dos Bandeirantes,Entire home/apt,1502,15,0,1,0
73346383,Geracina,Vila Isabel,Entire home/apt,300,1,0,1,0
80455485,Henrique,Santa Teresa,Entire home/apt,270,1,1,1,0
21484008,André,Laranjeiras,Private room,620,4,0,2,0
76397967,Felipe,Jacarepaguá,Entire home/apt,1690,15,0,1,0
76536902,Ricardo,Jacarepaguá,Entire home/apt,199,1,0,2,0
76565424,Rafael Emery,Barra da Tijuca,Entire home/apt,999,7,0,1,0
70057217,Rodrigo,Barra da Tijuca,Entire home/apt,999,7,0,2,0
78244205,João,Copacabana,Private room,128,3,0,1,0
78266938,Bruno,Barra da Tijuca,Private room,199,1,0,1,0
74442770,Daniela,Benfica,Entire home/apt,71,1,1,1,0
48847647,Sergio,Recreio dos Bandeirantes,Entire home/apt,300,2,0,2,0
71490976,Marco  E Paty,Méier,Shared room,199,10,0,1,0
72365998,Maria Cristina,Recreio dos Bandeirantes,Private room,252,10,0,1,0
41842188,Manuella,Ipanema,Entire home/apt,2254,4,0,1,0
74898636,Sergio,Vila Isabel,Private room,751,1,0,1,0
75646114,Anna,Flamengo,Entire home/apt,188,1,0,1,0
81182486,Rozi,Vargem Pequena,Entire home/apt,1998,1,0,2,0
50565862,Pedro,Ipanema,Entire home/apt,451,10,0,1,0
83724534,Bruna,Santa Teresa,Entire home/apt,413,2,0,3,0
82743327,Ayrton,Copacabana,Entire home/apt,560,1,0,1,0
76104110,DJ Guga,Jacarepaguá,Entire home/apt,563,20,0,1,0
81942752,Poliana,Anil,Entire home/apt,545,10,0,1,0
28621858,Bruno,Recreio dos Bandeirantes,Entire home/apt,639,4,0,2,0
84128134,Roberta,Copacabana,Shared room,252,10,2,1,0
82139820,Bruno,Copacabana,Entire home/apt,376,10,0,1,0
22795483,Rosalia,Ipanema,Private room,109,1,0,1,0
32435358,Tunai,Copacabana,Private room,101,1,4,1,0
84569159,Cintia,Copacabana,Entire home/apt,1277,7,0,1,0
84996756,Ricardo,Recreio dos Bandeirantes,Entire home/apt,4000,10,0,1,0
86713590,Mara,Catete,Entire home/apt,398,1,0,1,0
77937050,Fernanda Figueiroa,Jacarepaguá,Private room,180,2,0,2,0
67587712,Gabriel,Barra da Tijuca,Entire home/apt,282,1,14,2,0
102480881,Patricia,Copacabana,Entire home/apt,421,2,1,1,0
97532070,Solange De Cássia,Jacarepaguá,Private room,101,1,6,2,365
2207091,Cleuza,Barra da Tijuca,Private room,143,2,1,2,365
161336662,Tarek,Barra da Tijuca,Private room,94,1,0,1,365
74313544,Mariana,Jacarepaguá,Entire home/apt,676,10,0,2,365
64620502,Alessandra,Jacarepaguá,Entire home/apt,150,3,0,2,364
2024347,Vinicius,Barra da Tijuca,Entire home/apt,150,1,0,22,365
2024347,Vinicius,Itanhangá,Entire home/apt,999,5,0,22,87
114335537,Adriano Medeiros Torres,Barra da Tijuca,Entire home/apt,481,3,0,1,362
15152257,Edson,Tijuca,Private room,199,1,0,2,365
135208355,Elias,Tijuca,Private room,60,2,15,2,37
2211066,Paulo,Barra da Tijuca,Entire home/apt,331,1,8,2,350
8493050,Suely,Barra da Tijuca,Private room,101,2,2,3,362
44340575,Matheus,Recreio dos Bandeirantes,Entire home/apt,2201,2,0,2,358
15712639,Thiago,Lagoa,Private room,548,1,0,1,365
10136437,Neusa,Barra da Tijuca,Entire home/apt,252,3,1,1,363
50591315,Hugo,Barra da Tijuca,Entire home/apt,586,1,0,1,365
15303216,Milene,Jacarepaguá,Entire home/apt,751,1,0,2,345
60797788,Marcio,Barra da Tijuca,Entire home/apt,2299,7,0,1,365
84530681,Gabriel,Barra da Tijuca,Entire home/apt,252,2,2,1,364
13973759,Liz,Barra da Tijuca,Entire home/apt,1149,17,0,1,365
186173792,Yegor,Itanhangá,Entire home/apt,252,2,0,1,88
16237459,Thor,Barra da Tijuca,Entire home/apt,1198,1,0,1,365
17674732,Laura,Jacarepaguá,Entire home/apt,751,5,0,1,363
48463397,Elísio,Barra da Tijuca,Entire home/apt,676,5,7,1,365
4397729,Neto,Barra da Tijuca,Private room,300,3,0,1,365
43809559,Claudia,Recreio dos Bandeirantes,Entire home/apt,601,10,0,1,365
88058083,Tarcisio,Jacarepaguá,Private room,252,1,1,5,365
206016976,Fernanda,Camorim,Private room,150,1,3,3,336
2058839,Milton,Barra da Tijuca,Private room,533,2,1,1,162
55664096,Julio,Centro,Entire home/apt,300,1,0,1,364
88559276,Eduardo,Barra da Tijuca,Entire home/apt,1100,5,0,1,365
15720797,Thomás,Centro,Entire home/apt,563,4,3,1,365
50893268,Adriana,Jacarepaguá,Shared room,101,4,1,11,365
53764751,Andre,Lagoa,Private room,169,180,0,2,363
56178362,Roberto,Barra da Tijuca,Entire home/apt,1348,7,1,1,365
80338139,Cláudia,Barra da Tijuca,Entire home/apt,285,2,0,10,236
84736808,Karioca,Recreio dos Bandeirantes,Entire home/apt,732,1,0,1,365
48936949,Orlando,Recreio dos Bandeirantes,Shared room,131,1,0,1,364
66771552,Marcio Luiz,Jacarepaguá,Private room,150,1,4,1,362
60745227,Edson,Barra da Tijuca,Private room,150,1,0,1,365
87161081,Alexandre,Barra da Tijuca,Entire home/apt,346,1,29,1,138
87374635,Gabriel,Jacarepaguá,Entire home/apt,146,1,0,2,179
55955068,Vinicius,Jacarepaguá,Entire home/apt,300,2,6,1,364
52699693,Carlos,Barra da Tijuca,Entire home/apt,188,3,6,1,297
43714852,Raphael,Barra da Tijuca,Entire home/apt,300,1,2,3,365
24104727,Eduardo,Barra da Tijuca,Private room,139,1,0,2,177
47037149,Vinicius,Barra da Tijuca,Private room,101,1,2,2,365
